16	152	1
16	153	1
16	154	1
16	156	2
16	157	1
16	158	1
17	18	150
17	19	74
17	20	52
17	21	27
17	22	30
17	23	26
17	24	10
17	25	14
17	26	14
17	27	4
17	28	7
17	29	15
17	30	7
17	31	5
17	32	14
17	33	8
17	34	9
17	35	10
17	36	5
17	37	11
17	38	8
17	39	7
17	40	11
17	41	5
17	42	5
17	43	9
17	44	16
17	46	5
17	47	7
17	48	9
17	49	6
17	50	8
17	51	11
17	52	9
17	53	4
17	54	3
17	55	12
17	56	10
17	57	5
17	58	2
17	62	1
17	63	1
17	65	8
17	66	1
17	67	1
17	68	2
17	69	2
17	70	3
17	71	2
17	72	2
17	75	1
17	76	2
17	77	3
17	78	2
17	79	6
17	80	2
17	82	3
17	83	1
17	84	5
17	85	1
17	86	1
17	87	3
17	88	2
17	90	1
17	91	5
17	92	1
17	93	4
17	94	2
17	96	1
17	97	4
17	98	2
17	99	2
17	100	1
17	103	3
17	104	1
17	105	3
17	106	3
17	107	1
17	108	1
17	109	1
17	110	1
17	111	2
17	112	3
17	113	1
17	114	2
17	117	2
17	121	2
17	122	4
17	123	3
17	125	1
17	126	2
17	127	4
17	128	3
17	130	2
17	131	1
17	134	1
17	136	1
17	138	2
17	139	1
17	140	1
17	142	1
17	143	2
17	144	1
17	145	1
17	147	1
17	148	2
17	149	3
17	150	1
17	152	1
17	153	3
17	154	1
17	155	2
17	157	2
17	158	2
17	159	1
18	19	166
18	20	88
18	21	51
18	22	30
18	23	44
18	24	16
18	25	15
18	26	6
18	27	3
18	28	8
18	29	6
18	30	9
18	31	4
18	32	11
18	33	5
18	34	7
18	35	7
18	36	6
18	37	8
18	38	3
18	39	5
18	40	7
18	41	8
18	42	8
18	43	7
18	44	9
18	45	5
18	46	2
18	47	5
18	48	10
18	49	3
18	50	5
18	51	14
18	52	6
18	53	10
18	54	3
18	55	2
18	56	7
18	57	1
18	58	4
18	62	3
18	63	1
18	64	2
18	65	2
18	66	6
18	67	4
18	69	3
18	70	7
18	71	3
18	72	3
18	73	1
18	76	2
18	77	1
18	78	7
18	79	4
18	80	5
18	81	2
18	82	2
18	83	4
18	84	4
18	85	1
18	86	5
18	87	4
18	88	3
18	90	3
18	91	3
18	93	2
18	95	1
18	96	2
18	97	4
18	99	2
18	103	6
18	105	2
18	106	2
18	107	1
18	108	3
18	109	3
18	111	1
18	113	1
18	114	3
18	115	2
18	117	2
18	118	3
18	119	1
18	120	3
18	121	3
18	122	1
18	127	2
18	130	2
18	134	2
18	135	1
18	136	3
18	138	2
18	139	1
18	140	3
18	141	2
18	142	2
18	143	1
18	146	1
18	149	1
18	151	2
18	152	5
18	153	2
18	154	1
18	157	1
18	158	1
19	20	155
19	21	53
19	22	35
19	23	33
19	24	12
19	25	14
19	26	9
19	27	4
19	28	6
19	29	6
19	30	12
19	31	9
19	32	5
19	33	9
19	34	12
19	35	16
19	36	4
19	37	13
19	38	12
19	39	5
19	40	9
19	41	10
19	42	7
19	43	8
19	44	10
19	45	1
19	46	7
19	47	6
19	48	4
19	49	7
19	50	3
19	51	14
19	52	8
19	53	5
19	54	8
19	55	5
19	56	5
19	57	1
19	62	2
19	63	2
19	64	4
19	65	1
19	66	3
19	67	2
19	68	1
19	69	5
19	70	1
19	71	5
19	72	5
19	73	1
19	74	1
19	75	3
19	76	1
19	77	3
19	78	4
19	79	3
19	80	2
19	81	2
19	82	3
19	83	4
19	84	2
19	85	3
19	87	3
19	90	4
19	91	5
19	94	2
19	95	1
19	96	4
19	97	3
19	98	3
19	99	1
19	103	2
19	104	4
19	105	1
19	106	5
19	107	1
19	108	3
19	109	3
19	110	1
19	111	3
19	112	6
19	114	1
19	116	2
19	117	4
19	118	4
19	119	3
19	121	6
19	122	3
19	123	2
19	126	3
19	127	2
19	128	1
19	129	2
19	132	2
19	134	1
19	135	3
19	136	4
19	138	2
19	139	2
19	140	1
19	141	2
19	142	2
19	143	1
19	144	1
19	148	2
19	149	1
19	151	1
19	153	1
19	154	6
19	157	1
19	158	1
20	21	105
20	22	59
20	23	28
20	24	4
20	25	6
20	26	7
20	27	4
20	28	10
20	29	5
20	30	3
20	31	5
20	32	4
20	33	3
20	34	2
20	35	10
20	36	4
20	37	5
20	38	4
20	39	6
20	40	4
20	41	10
20	42	9
20	43	4
20	44	4
20	45	5
20	46	4
20	47	7
20	48	5
20	49	14
20	50	7
20	51	5
20	52	6
20	53	15
20	54	3
20	55	6
20	56	6
20	57	1
20	58	2
20	62	6
20	64	2
20	65	2
20	67	1
20	68	5
20	69	5
20	70	1
20	71	2
20	72	3
20	73	1
20	75	1
20	77	3
20	78	1
20	79	5
20	80	3
20	81	4
20	83	4
20	84	3
20	85	6
20	86	2
20	87	9
20	88	2
20	89	2
20	90	2
20	91	3
20	92	2
20	93	1
20	94	1
20	95	1
20	96	1
20	97	2
20	98	1
20	101	1
20	102	2
20	103	2
20	105	4
20	106	3
20	107	1
20	108	1
20	109	2
20	110	1
20	111	4
20	112	1
20	113	5
20	114	1
20	115	4
20	116	1
20	117	1
20	119	1
20	120	1
20	122	2
20	123	1
20	127	4
20	128	1
20	129	1
20	131	1
20	132	6
20	134	1
20	135	1
20	136	1
20	137	2
20	138	1
20	139	1
20	140	1
20	143	3
20	144	2
20	145	3
20	146	1
20	147	1
20	152	1
20	157	1
21	22	136
21	23	59
21	24	19
21	25	11
21	26	7
21	27	14
21	28	4
21	29	11
21	30	7
21	31	9
21	32	6
21	33	7
21	34	5
21	35	13
21	36	9
21	37	10
21	38	7
21	39	5
21	40	10
21	41	7
21	42	11
21	43	4
21	44	8
21	45	7
21	46	6
21	47	7
21	48	4
21	49	6
21	50	8
21	51	11
21	52	7
21	53	6
21	54	4
21	55	11
21	56	4
21	57	4
21	58	1
21	59	1
21	62	6
21	63	1
21	64	3
21	65	2
21	67	2
21	68	2
21	69	1
21	70	1
21	71	2
21	72	3
21	73	2
21	75	1
21	76	1
21	77	2
21	78	1
21	79	3
21	80	4
21	81	5
21	82	3
21	83	7
21	84	1
21	85	4
21	86	5
21	87	3
21	88	7
21	89	4
21	90	7
21	91	1
21	95	3
21	96	3
21	97	1
21	99	2
21	100	2
21	103	1
21	104	2
21	105	1
21	106	2
21	107	3
21	108	2
21	109	1
21	110	2
21	111	1
21	112	4
21	114	1
21	115	2
21	116	1
21	117	1
21	118	2
21	120	1
21	121	4
21	123	2
21	125	1
21	127	1
21	128	1
21	132	3
21	133	1
21	135	1
21	137	2
21	138	2
21	140	1
21	141	1
21	144	3
21	146	3
21	148	2
21	149	1
21	151	1
21	153	1
21	156	1
21	157	1
21	158	1
22	23	192
22	24	46
22	25	40
22	26	16
22	27	6
22	28	6
22	29	7
22	30	9
22	31	11
22	32	7
22	33	10
22	34	9
22	35	13
22	36	8
22	37	5
22	38	9
22	39	9
22	40	12
22	41	5
22	42	12
22	43	7
22	44	10
22	45	2
22	46	4
22	47	9
22	48	5
22	49	3
22	50	4
22	51	5
22	52	9
22	53	11
22	54	3
22	55	12
22	56	5
22	57	4
22	62	8
22	63	6
22	64	4
22	65	3
22	66	4
22	67	4
22	68	1
22	69	2
22	70	6
22	71	5
22	72	3
22	74	3
22	75	1
22	76	1
22	77	1
22	78	2
22	79	5
